"BORE_HOLE_ID","WELL_ID","DP2BR","CODEOB","OPEN_HOLE","DATE_COMPLETED","Remarks","ZONE","EAST83","NORTH83","UTMRC","LOCATION_METHOD","ORGCS","ELEVATION","ELEVRC","LOCATION_SOURCE_DATE","SOURCE_REVISION_COMMENT","IMPROVEMENT_LOCATION_SOURCE","IMPROVEMENT_LOCATION_METHOD","SUPPLIER_COMMENT","SPATIAL_STATUS","CLUSTER_KIND"
10022094,"1500049",,,,5/31/1962 0:00:00,"",18,397665.5,5028833,"5","p5",,,"",,,,,,,
10022095,"1500050",,,,6/5/1955 0:00:00,"",18,396780.5,5028272,"5","p5",,,"",,,,,,,
10022096,"1500051",,,,1/20/1961 0:00:00,"",18,397390.5,5028938,"5","p5",,,"",,,,,,,
10022097,"1500052",,,,10/24/1961 0:00:00,"",18,396555.4,5030347,"5","p5",,,"",,,,,,,
10022098,"1500053",,,,12/5/1966 0:00:00,"",18,396520.4,5030392,"5","p5",,,"",,,,,,,
10022099,"1500054",,,,12/14/1966 0:00:00,"",18,396470.5,5030472,"5","p5",,,"",,,,,,,
10022100,"1500055",,,,7/3/1967 0:00:00,"",18,395470.4,5029747,"5","p5",,,"",,,,,,,
10022101,"1500056",,,,10/19/1953 0:00:00,"",18,395880.4,5030998,"9","p9",,,"",,,,,,,
10022102,"1500057",,,,10/21/1953 0:00:00,"",18,395940.4,5030973,"9","p9",,,"",,,,,,,
10022103,"1500058",,,,8/20/1954 0:00:00,"",18,395780.4,5030873,"5","p5",,,"",,,,,,,
10022104,"1500059",,,,4/21/1955 0:00:00,"",18,395205.4,5030023,"9","p9",,,"",,,,,,,
10022105,"1500060",,,,12/20/1956 0:00:00,"",18,395120.5,5030123,"5","p5",,,"",,,,,,,
10022106,"1500061",,,,9/15/1959 0:00:00,"",18,395715.4,5030863,"5","p5",,,"",,,,,,,
10022107,"1500062",,,,8/16/1967 0:00:00,"",18,395420.4,5030598,"5","p5",,,"",,,,,,,
10022108,"1500063",,,,2/18/1966 0:00:00,"",18,406630.5,5019512,"4","p4",,,"",,,,,,,
10022109,"1500064",,,,2/23/1968 0:00:00,"",18,406330.5,5019292,"5","p5",,,"",,,,,,,
10022110,"1500065",,,,12/15/1949 0:00:00,"",18,407220.5,5030548,"9","p9",,,"",,,,,,,
10022111,"1500066",,,,1/21/1965 0:00:00,"",18,406390.5,5019747,"5","p5",,,"",,,,,,,
10022112,"1500067",,,,3/22/1961 0:00:00,"",18,406155.5,5019947,"5","p5",,,"",,,,,,,
10022113,"1500068",,,,2/22/1967 0:00:00,"",18,406615.5,5021242,"5","p5",,,"",,,,,,,
10022114,"1500069",,,,6/24/1961 0:00:00,"",18,405450.5,5020722,"5","p5",,,"",,,,,,,
10022115,"1500070",,,,11/29/1951 0:00:00,"",18,405355.5,5020772,"9","p9",,,"",,,,,,,
10022116,"1500071",,,,3/15/1961 0:00:00,"",18,405145.5,5021632,"5","p5",,,"",,,,,,,
10022117,"1500072",,,,10/26/1960 0:00:00,"",18,403905.5,5021422,"5","p5",,,"",,,,,,,
10022118,"1500073",,,,1/6/1961 0:00:00,"",18,403780.5,5024387,"5","p5",,,"",,,,,,,
10022119,"1500074",,,,9/24/1949 0:00:00,"",18,402795.5,5023697,"9","p9",,,"",,,,,,,
10022120,"1500075",,,,9/28/1956 0:00:00,"",18,402780.5,5023622,"5","p5",,,"",,,,,,,
10022121,"1500076",,,,10/14/1957 0:00:00,"",18,399930.5,5027088,"5","p5",,,"",,,,,,,
10022122,"1500077",,,,9/6/1963 0:00:00,"",18,418460.5,5021732,"5","p5",,,"",,,,,,,
10022123,"1500078",,,,2/8/1960 0:00:00,"",18,397650.5,5029393,"5","p5",,,"",,,,,,,
10022124,"1500079",,,,12/24/1949 0:00:00,"",18,397955.5,5030573,"9","p9",,,"",,,,,,,
10022125,"1500080",,,,4/11/1957 0:00:00,"",18,397180.5,5030853,"9","p9",,,"",,,,,,,
10022126,"1500081",,,,1/25/1962 0:00:00,"",18,397045.4,5030112,"5","p5",,,"",,,,,,,
10022127,"1500082",,,,10/14/1963 0:00:00,"",18,397480.5,5030823,"5","p5",,,"",,,,,,,
10022128,"1500083",,,,8/18/1966 0:00:00,"",18,396595.5,5031123,"5","p5",,,"",,,,,,,
10022129,"1500084",,,,8/21/1954 0:00:00,"",18,396140.4,5031222,"9","p9",,,"",,,,,,,
10022130,"1500085",,,,1/28/1956 0:00:00,"",18,396070.5,5031088,"9","p9",,,"",,,,,,,
10022131,"1500086",,,,5/8/1959 0:00:00,"",18,395930.4,5031197,"5","p5",,,"",,,,,,,
10022132,"1500087",,,,2/12/1961 0:00:00,"",18,407840.5,5020082,"5","p5",,,"",,,,,,,
10022133,"1500088",,,,10/12/1966 0:00:00,"",18,407990.5,5019882,"5","p5",,,"",,,,,,,
10022134,"1500089",,,,10/18/1966 0:00:00,"",18,407990.5,5019882,"5","p5",,,"",,,,,,,
10022135,"1500090",,,,12/14/1959 0:00:00,"",18,405780.5,5024247,"5","p5",,,"",,,,,,,
10022136,"1500091",,,,10/27/1962 0:00:00,"",18,404620.5,5023672,"5","p5",,,"",,,,,,,
10022137,"1500092",,,,12/3/1960 0:00:00,"",18,404855.5,5025222,"5","p5",,,"",,,,,,,
10022138,"1500093",,,,3/20/1961 0:00:00,"",18,403930.5,5024497,"5","p5",,,"",,,,,,,
10022139,"1500094",,,,1/4/1961 0:00:00,"",18,404065.5,5024762,"5","p5",,,"",,,,,,,
10022140,"1500095",,,,12/8/1962 0:00:00,"",18,404000.5,5024712,"5","p5",,,"",,,,,,,
10022141,"1500096",,,,1/9/1961 0:00:00,"",18,403080.5,5025342,"5","p5",,,"",,,,,,,
10022142,"1500097",,,,12/4/1964 0:00:00,"",18,403185.5,5025222,"5","p5",,,"",,,,,,,
10022143,"1500098",,,,12/30/1958 0:00:00,"",18,402780.5,5025702,"5","p5",,,"",,,,,,,
10022144,"1500099",,,,7/1/1964 0:00:00,"",18,402405.5,5026162,"5","p5",,,"",,,,,,,
10022145,"1500100",,,,12/16/1960 0:00:00,"",18,402430.5,5027632,"5","p5",,,"",,,,,,,
10022146,"1500101",,,,1/19/1961 0:00:00,"",18,401530.5,5028948,"5","p5",,,"",,,,,,,
10022147,"1500102",,,,9/8/1948 0:00:00,"",18,400290.5,5029333,"9","p9",,,"",,,,,,,
10022148,"1500103",,,,2/2/1966 0:00:00,"",18,400510.5,5029648,"5","p5",,,"",,,,,,,
10022149,"1500104",,,,9/4/1967 0:00:00,"",18,400515.5,5030223,"5","p5",,,"",,,,,,,
10022150,"1500105",,,,5/19/1962 0:00:00,"",18,399030.5,5029973,"5","p5",,,"",,,,,,,
10022151,"1500106",,,,9/7/1964 0:00:00,"",18,399190.5,5029698,"5","p5",,,"",,,,,,,
10022152,"1500107",,,,7/18/1948 0:00:00,"",18,398760.5,5030223,"9","p9",,,"",,,,,,,
10022153,"1500108",,,,1/31/1967 0:00:00,"",18,399070.5,5030473,"5","p5",,,"",,,,,,,
10022154,"1500109",,,,11/3/1961 0:00:00,"",18,398255.5,5030683,"5","p5",,,"",,,,,,,
10022155,"1500110",,,,5/21/1951 0:00:00,"",18,398530.5,5032123,"9","p9",,,"",,,,,,,
10022156,"1500111",,,,7/3/1951 0:00:00,"",18,398730.5,5032098,"5","p5",,,"",,,,,,,
10022157,"1500112",,,,7/24/1959 0:00:00,"",18,398510.5,5032038,"5","p5",,,"",,,,,,,
10022158,"1500113",,,,7/20/1967 0:00:00,"",18,397870.5,5031223,"5","p5",,,"",,,,,,,
10022159,"1500114",,,,5/19/1965 0:00:00,"",18,398230.5,5032303,"5","p5",,,"",,,,,,,
10022160,"1500115",,,,5/22/1965 0:00:00,"",18,398080.4,5032332,"5","p5",,,"",,,,,,,
10022161,"1500116",,,,11/10/1960 0:00:00,"",18,406980.5,5024047,"5","p5",,,"",,,,,,,
10022162,"1500117",,,,5/1/1961 0:00:00,"",18,404890.5,5025372,"5","p5",,,"",,,,,,,
10022163,"1500118",,,,8/30/1960 0:00:00,"",18,403840.5,5028292,"5","p5",,,"",,,,,,,
10022164,"1500119",,,,9/6/1960 0:00:00,"",18,403790.5,5028342,"5","p5",,,"",,,,,,,
10022165,"1500120",,,,10/10/1962 0:00:00,"",18,402980.5,5027597,"5","p5",,,"",,,,,,,
10022166,"1500121",,,,10/11/1962 0:00:00,"",18,403005.5,5027547,"5","p5",,,"",,,,,,,
10022167,"1500122",,,,2/25/1961 0:00:00,"",18,403080.5,5027992,"5","p5",,,"",,,,,,,
10022168,"1500123",,,,12/4/1962 0:00:00,"",18,402130.5,5029112,"5","p5",,,"",,,,,,,
10022169,"1500124",,,,4/16/1959 0:00:00,"",18,401640.5,5029222,"5","p5",,,"",,,,,,,
10022170,"1500125",,,,11/1/1966 0:00:00,"",18,401770.5,5030823,"5","p5",,,"",,,,,,,
10022171,"1500126",,,,5/11/1967 0:00:00,"",18,401130.5,5030073,"5","p5",,,"",,,,,,,
10022172,"1500127",,,,11/17/1967 0:00:00,"",18,401695.5,5030798,"5","p5",,,"",,,,,,,
10022173,"1500128",,,,7/10/1952 0:00:00,"",18,401630.5,5031023,"9","p9",,,"",,,,,,,
10022174,"1500129",,,,12/5/1956 0:00:00,"",18,401630.5,5031223,"5","p5",,,"",,,,,,,
10022175,"1500130",,,,3/9/1957 0:00:00,"",18,401630.5,5031023,"9","p9",,,"",,,,,,,
10022176,"1500131",,,,1/16/1959 0:00:00,"",18,400870.5,5030173,"5","p5",,,"",,,,,,,
10022177,"1500132",,,,9/24/1959 0:00:00,"",18,401620.5,5030873,"5","p5",,,"",,,,,,,
10022178,"1500133",,,,9/14/1961 0:00:00,"",18,401695.5,5030948,"5","p5",,,"",,,,,,,
10022179,"1500134",,,,1/18/1962 0:00:00,"",18,401695.5,5030948,"5","p5",,,"",,,,,,,
10022180,"1500135",,,,1/20/1962 0:00:00,"",18,401620.5,5030873,"5","p5",,,"",,,,,,,
10022181,"1500136",,,,11/5/1966 0:00:00,"",18,401695.5,5030948,"5","p5",,,"",,,,,,,
10022182,"1500137",,,,4/10/1959 0:00:00,"",18,401440.5,5031223,"5","p5",,,"",,,,,,,
10022183,"1500138",,,,10/22/1960 0:00:00,"",18,410100.5,5023447,"5","p5",,,"",,,,,,,
10022184,"1500139",,,,10/25/1948 0:00:00,"",18,408480.5,5025172,"9","p9",,,"",,,,,,,
10022185,"1500140",,,,7/16/1955 0:00:00,"",18,407570.5,5024457,"5","p5",,,"",,,,,,,
10022186,"1500141",,,,2/20/1962 0:00:00,"",18,407580.5,5025197,"5","p5",,,"",,,,,,,
10022187,"1500142",,,,2/6/1961 0:00:00,"",18,406705.5,5025422,"5","p5",,,"",,,,,,,
10022188,"1500143",,,,1/20/1956 0:00:00,"",18,406580.5,5026772,"5","p5",,,"",,,,,,,
10022189,"1500144",,,,9/26/1961 0:00:00,"",18,407080.5,5026962,"5","p5",,,"",,,,,,,
10022190,"1500145",,,,2/28/1959 0:00:00,"",18,405915.5,5028107,"5","p5",,,"",,,,,,,
10022191,"1500146",,,,9/12/1961 0:00:00,"",18,401680.5,5026822,"5","p5",,,"",,,,,,,
10022192,"1500147",,,,1/20/1960 0:00:00,"",18,402845.5,5031637,"5","p5",,,"",,,,,,,
10022193,"1500148",,,,1/26/1960 0:00:00,"",18,402920.5,5031642,"5","p5",,,"",,,,,,,
10022194,"1500149",,,,6/6/1961 0:00:00,"",18,402780.5,5031622,"5","p5",,,"",,,,,,,
10022195,"1500150",,,,6/17/1961 0:00:00,"",18,402715.5,5031562,"5","gis",,,"",,,,,,,
10022196,"1500151",,,,10/14/1964 0:00:00,"",18,402265.5,5031073,"5","p5",,,"",,,,,,,
10022197,"1500152",,,,5/15/1959 0:00:00,"",18,402070.5,5031323,"5","p5",,,"",,,,,,,
10022198,"1500153",,,,3/3/1968 0:00:00,"",18,400431.5,5033823,"5","p5",,,"",,,,,,,
10022199,"1500154",,,,3/7/1968 0:00:00,"",18,399940.5,5033863,"5","p5",,,"",,,,,,,
10022200,"1500155",,,,12/21/1963 0:00:00,"",18,411530.5,5022782,"5","p5",,,"",,,,,,,
10022201,"1500156",,,,12/2/1956 0:00:00,"",18,410870.5,5023447,"5","p5",,,"",,,,,,,
10022202,"1500157",,,,1/20/1961 0:00:00,"",18,410130.5,5023662,"5","p5",,,"",,,,,,,
10022203,"1500158",,,,1/28/1961 0:00:00,"",18,409580.5,5024287,"5","p5",,,"",,,,,,,
10022204,"1500159",,,,8/29/1959 0:00:00,"",18,408200.5,5025507,"5","p5",,,"",,,,,,,
10022205,"1500160",,,,1/16/1950 0:00:00,"",18,408750.5,5026922,"5","p5",,,"",,,,,,,
10022206,"1500161",,,,12/17/1956 0:00:00,"",18,408005.5,5026082,"9","p9",,,"",,,,,,,
10022207,"1500162",,,,12/26/1961 0:00:00,"",18,407745.5,5027747,"5","p5",,,"",,,,,,,
10022208,"1500163",,,,9/26/1967 0:00:00,"",18,407880.5,5027847,"5","p5",,,"",,,,,,,
10022209,"1500164",,,,5/4/1960 0:00:00,"",18,404890.5,5029247,"5","p5",,,"",,,,,,,
10022210,"1500165",,,,10/30/1961 0:00:00,"",18,404860.5,5029622,"5","p5",,,"",,,,,,,
10022211,"1500166",,,,3/7/1966 0:00:00,"",18,403850.5,5030822,"5","p5",,,"",,,,,,,
10022212,"1500167",,,,11/9/1963 0:00:00,"",18,404540.5,5031923,"5","p5",,,"",,,,,,,
10022213,"1500168",,,,9/13/1955 0:00:00,"",18,403970.5,5032423,"5","p5",,,"",,,,,,,
10022214,"1500169",,,,1/8/1961 0:00:00,"",18,411815.5,5023787,"5","p5",,,"",,,,,,,
10022215,"1500170",,,,8/26/1962 0:00:00,"",18,411480.5,5024142,"5","p5",,,"",,,,,,,
10022216,"1500171",,,,7/7/1966 0:00:00,"",18,411630.5,5025897,"5","p5",,,"",,,,,,,
10022217,"1500172",,,,12/28/1964 0:00:00,"",18,410800.5,5026597,"5","p5",,,"",,,,,,,
10022218,"1500173",,,,11/23/1962 0:00:00,"",18,409945.5,5027762,"5","p5",,,"",,,,,,,
10022219,"1500174",,,,8/4/1965 0:00:00,"",18,407380.5,5028797,"5","p5",,,"",,,,,,,
10022220,"1500175",,,,4/9/1966 0:00:00,"",18,409130.5,5030823,"5","p5",,,"",,,,,,,
10022221,"1500176",,,,10/27/1961 0:00:00,"",18,406230.5,5030623,"5","p5",,,"",,,,,,,
10022222,"1500177",,,,2/10/1961 0:00:00,"",18,407065.5,5033198,"5","p5",,,"",,,,,,,
10022223,"1500178",,,,9/24/1963 0:00:00,"",18,405270.5,5033348,"5","p5",,,"",,,,,,,
10022224,"1500179",,,,4/27/1952 0:00:00,"",18,411405.5,5026362,"5","p5",,,"",,,,,,,
10022225,"1500180",,,,10/10/1959 0:00:00,"",18,411630.5,5026972,"5","p5",,,"",,,,,,,
10022226,"1500181",,,,1/12/1961 0:00:00,"",18,410120.5,5027772,"5","p5",,,"",,,,,,,
10022227,"1500182",,,,3/21/1961 0:00:00,"",18,409080.5,5029047,"5","p5",,,"",,,,,,,
10022228,"1500183",,,,10/5/1966 0:00:00,"",18,408705.5,5031288,"5","p5",,,"",,,,,,,
10022229,"1500184",,,,12/24/1960 0:00:00,"",18,406465.5,5031923,"5","p5",,,"",,,,,,,
10022230,"1500185",,,,11/10/1964 0:00:00,"",18,405920.5,5032748,"5","p5",,,"",,,,,,,
10022231,"1500186",,,,10/26/1965 0:00:00,"",18,406070.5,5033973,"5","p5",,,"",,,,,,,
10022232,"1500187",,,,11/19/1949 0:00:00,"",18,405075.5,5035803,"9","p9",,,"",,,,,,,
10022233,"1500188",,,,11/12/1964 0:00:00,"",18,412355.5,5027112,"5","p5",,,"",,,,,,,
10022234,"1500189",,,,2/24/1954 0:00:00,"",18,411640.6,5027972,"9","p9",,,"",,,,,,,
10022235,"1500190",,,,3/9/1968 0:00:00,"",18,411875.6,5027872,"5","p5",,,"",,,,,,,
10022236,"1500191",,,,2/12/1958 0:00:00,"",18,408740.5,5031398,"9","p9",,,"",,,,,,,
10022237,"1500192",,,,2/18/1954 0:00:00,"",18,408430.5,5032773,"5","p5",,,"",,,,,,,
10022238,"1500193",,,,2/15/1951 0:00:00,"",18,407270.5,5033323,"5","p5",,,"",,,,,,,
10022239,"1500194",,,,2/7/1948 0:00:00,"",18,406770.5,5034883,"9","p9",,,"",,,,,,,
10022240,"1500195",,,,2/8/1948 0:00:00,"",18,406840.5,5034948,"5","p5",,,"",,,,,,,
10022241,"1500196",,,,6/5/1963 0:00:00,"",18,406620.5,5034873,"5","p5",,,"",,,,,,,
10022242,"1500197",,,,1/28/1948 0:00:00,"",18,406155.5,5034698,"5","p5",,,"",,,,,,,
10022243,"1500198",,,,3/6/1958 0:00:00,"",18,405240.5,5035523,"5","p5",,,"",,,,,,,
10022244,"1500199",,,,7/28/1959 0:00:00,"",18,405240.5,5035533,"5","p5",,,"",,,,,,,
10022245,"1500200",,,,1/26/1949 0:00:00,"",18,405040.5,5035343,"9","p9",,,"",,,,,,,
10022246,"1500201",,,,2/15/1949 0:00:00,"",18,405125.5,5036068,"9","p9",,,"",,,,,,,
10022247,"1500202",,,,5/9/1949 0:00:00,"",18,405210.5,5035868,"9","p9",,,"",,,,,,,
10022248,"1500203",,,,11/15/1955 0:00:00,"",18,405263.5,5036243,"9","p9",,,"",,,,,,,
10022249,"1500204",,,,8/21/1956 0:00:00,"",18,405270.5,5035523,"5","p5",,,"",,,,,,,
10022250,"1500205",,,,3/26/1958 0:00:00,"",18,405440.5,5035603,"9","p9",,,"",,,,,,,
10022251,"1500206",,,,5/26/1958 0:00:00,"",18,405185.5,5036268,"9","p9",,,"",,,,,,,
10022252,"1500207",,,,2/13/1959 0:00:00,"",18,405075.5,5035803,"9","p9",,,"",,,,,,,
10022253,"1500208",,,,6/25/1959 0:00:00,"",18,405093.5,5035788,"5","p5",,,"",,,,,,,
10022254,"1500209",,,,7/8/1959 0:00:00,"",18,405102.5,5035843,"5","p5",,,"",,,,,,,
10022255,"1500210",,,,5/20/1960 0:00:00,"",18,405399.5,5036193,"5","gis",,,"",,,,,,,
10022256,"1500211",,,,10/10/1960 0:00:00,"",18,405425.5,5036133,"5","p5",,,"",,,,,,,
10022257,"1500212",,,,10/18/1960 0:00:00,"",18,405230.5,5035878,"5","p5",,,"",,,,,,,
10022258,"1500213",,,,10/31/1960 0:00:00,"",18,405290.5,5036293,"5","p5",,,"",,,,,,,
10022259,"1500214",,,,11/3/1960 0:00:00,"",18,404915.5,5035418,"5","p5",,,"",,,,,,,
10022260,"1500215",,,,4/26/1961 0:00:00,"",18,405060.5,5035943,"5","p5",,,"",,,,,,,
10022261,"1500216",,,,4/20/1961 0:00:00,"",18,405180.5,5035758,"5","p5",,,"",,,,,,,
10022262,"1500217",,,,5/30/1962 0:00:00,"",18,405757.5,5036483,"5","p5",,,"",,,,,,,
10022263,"1500218",,,,8/13/1962 0:00:00,"",18,405180.5,5035733,"5","p5",,,"",,,,,,,
10022264,"1500219",,,,4/18/1963 0:00:00,"",18,405036.5,5036053,"5","p5",,,"",,,,,,,
10022265,"1500220",,,,5/22/1963 0:00:00,"",18,405695.5,5035538,"5","p5",,,"",,,,,,,
10022266,"1500221",,,,11/28/1956 0:00:00,"",18,405120.5,5036158,"9","p9",,,"",,,,,,,
10022267,"1500222",,,,2/22/1958 0:00:00,"",18,404792.5,5036213,"9","p9",,,"",,,,,,,
10022268,"1500223",,,,11/19/1958 0:00:00,"",18,404640.5,5036433,"5","p5",,,"",,,,,,,
10022269,"1500224",,,,7/1/1959 0:00:00,"",18,404710.5,5036428,"5","p5",,,"",,,,,,,
10022270,"1500225",,,,9/19/1959 0:00:00,"",18,404940.5,5036028,"5","p5",,,"",,,,,,,
10022271,"1500226",,,,8/5/1960 0:00:00,"",18,405187.5,5036368,"5","p5",,,"",,,,,,,
10022272,"1500227",,,,10/12/1960 0:00:00,"",18,404675.5,5036403,"5","p5",,,"",,,,,,,
10022273,"1500228",,,,10/14/1960 0:00:00,"",18,404695.5,5036368,"5","p5",,,"",,,,,,,
10022274,"1500229",,,,1/5/1961 0:00:00,"",18,404865.5,5036248,"5","p5",,,"",,,,,,,
10022275,"1500230",,,,5/17/1961 0:00:00,"",18,404945.5,5036048,"5","p5",,,"",,,,,,,
10022276,"1500231",,,,5/24/1961 0:00:00,"",18,404908.5,5036198,"5","p5",,,"",,,,,,,
10022277,"1500232",,,,12/15/1961 0:00:00,"",18,405500.5,5036568,"5","p5",,,"",,,,,,,
10022278,"1500233",,,,5/3/1962 0:00:00,"",18,404695.5,5036353,"5","p5",,,"",,,,,,,
10022279,"1500234",,,,5/17/1963 0:00:00,"",18,404695.5,5036383,"5","p5",,,"",,,,,,,
10022280,"1500235",,,,9/19/1964 0:00:00,"",18,404933.5,5036348,"5","p5",,,"",,,,,,,
10022281,"1500236",,,,10/22/1964 0:00:00,"",18,404825.5,5036213,"5","p5",,,"",,,,,,,
10022282,"1500237",,,,1/14/1965 0:00:00,"",18,404815.5,5036188,"5","p5",,,"",,,,,,,
10022283,"1500238",,,,2/18/1965 0:00:00,"",18,404830.5,5036198,"5","p5",,,"",,,,,,,
10022284,"1500239",,,,9/23/1965 0:00:00,"",18,405105.5,5035878,"5","p5",,,"",,,,,,,
10022285,"1500240",,,,4/22/1966 0:00:00,"",18,405080.5,5036198,"5","p5",,,"",,,,,,,
10022286,"1500241",,,,7/19/1966 0:00:00,"",18,404965.5,5036033,"5","p5",,,"",,,,,,,
10022287,"1500242",,,,3/9/1967 0:00:00,"",18,405240.5,5035933,"5","p5",,,"",,,,,,,
10022288,"1500243",,,,5/2/1967 0:00:00,"",18,404860.5,5036178,"5","p5",,,"",,,,,,,
10022289,"1500244",,,,7/12/1967 0:00:00,"",18,405393.5,5035898,"5","p5",,,"",,,,,,,
10022290,"1500245",,,,9/28/1960 0:00:00,"",18,404465.5,5037018,"9","p9",,,"",,,,,,,
10022291,"1500246",,,,10/5/1960 0:00:00,"",18,404675.5,5037328,"9","p9",,,"",,,,,,,
10022292,"1500247",,,,12/21/1960 0:00:00,"",18,405110.5,5036983,"5","p5",,,"",,,,,,,
10022293,"1500248",,,,10/11/1961 0:00:00,"",18,404610.5,5037158,"9","p9",,,"",,,,,,,
10022294,"1500249",,,,10/16/1961 0:00:00,"",18,405060.5,5036868,"9","p9",,,"",,,,,,,
10022295,"1500250",,,,10/21/1961 0:00:00,"",18,404920.5,5036968,"9","p9",,,"",,,,,,,
10022296,"1500251",,,,10/27/1961 0:00:00,"",18,404720.5,5037073,"9","p9",,,"",,,,,,,
10022297,"1500252",,,,9/30/1960 0:00:00,"",18,404630.5,5036723,"5","p5",,,"",,,,,,,
10022298,"1500253",,,,12/17/1960 0:00:00,"",18,404585.5,5037613,"5","p5",,,"",,,,,,,
10022299,"1500254",,,,12/30/1960 0:00:00,"",18,404605.5,5037633,"5","p5",,,"",,,,,,,
10022300,"1500255",,,,11/8/1961 0:00:00,"",18,404460.5,5037718,"9","p9",,,"",,,,,,,
10022301,"1500256",,,,7/11/1963 0:00:00,"",18,404230.5,5038008,"5","p5",,,"",,,,,,,
10022302,"1500257",,,,5/23/1967 0:00:00,"",18,404200.5,5038123,"5","p5",,,"",,,,,,,
10022303,"1500258",,,,9/16/1960 0:00:00,"",18,404265.5,5037938,"9","p9",,,"",,,,,,,
10022304,"1500259",,,,9/21/1960 0:00:00,"",18,404275.5,5037948,"9","p9",,,"",,,,,,,
10022305,"1500260",,,,9/24/1960 0:00:00,"",18,404450.5,5038323,"9","p9",,,"",,,,,,,
10022306,"1500261",,,,10/30/1961 0:00:00,"",18,404320.5,5038223,"9","p9",,,"",,,,,,,
10022307,"1500262",,,,7/20/1965 0:00:00,"",18,404780.5,5039398,"5","p5",,,"",,,,,,,
10022308,"1500263",,,,4/21/1961 0:00:00,"",18,403970.5,5039888,"5","p5",,,"",,,,,,,
10022309,"1500264",,,,5/27/1963 0:00:00,"",18,403820.5,5039373,"5","p5",,,"",,,,,,,
10022310,"1500265",,,,9/3/1965 0:00:00,"",18,403830.5,5039748,"5","p5",,,"",,,,,,,
10022311,"1500266",,,,10/23/1965 0:00:00,"",18,409980.5,5031072,"5","p5",,,"",,,,,,,
10022312,"1500267",,,,7/19/1967 0:00:00,"",18,407950.5,5035743,"5","p5",,,"",,,,,,,
10022313,"1500268",,,,1/23/1948 0:00:00,"",18,407255.5,5035633,"9","p9",,,"",,,,,,,
10022314,"1500269",,,,5/18/1959 0:00:00,"",18,407315.5,5036148,"5","p5",,,"",,,,,,,
10022315,"1500270",,,,11/30/1961 0:00:00,"",18,406880.5,5036448,"5","p5",,,"",,,,,,,
10022316,"1500271",,,,7/21/1964 0:00:00,"",18,406370.5,5036633,"5","p5",,,"",,,,,,,
10022317,"1500272",,,,5/10/1960 0:00:00,"",18,405670.5,5037183,"4","p4",,,"",,,,,,,
10022318,"1500273",,,,5/10/1962 0:00:00,"",18,406120.5,5037623,"5","p5",,,"",,,,,,,
10022319,"1500274",,,,5/1/1964 0:00:00,"",18,406270.5,5037073,"5","p5",,,"",,,,,,,
10022320,"1500275",,,,10/29/1965 0:00:00,"",18,405855.5,5036998,"5","p5",,,"",,,,,,,
10022321,"1500276",,,,10/12/1967 0:00:00,"",18,406030.5,5037598,"5","p5",,,"",,,,,,,
10022322,"1500277",,,,12/28/1960 0:00:00,"",18,406080.5,5037958,"5","p5",,,"",,,,,,,
10022323,"1500278",,,,7/3/1962 0:00:00,"",18,404840.5,5040503,"5","p5",,,"",,,,,,,
10022324,"1500279",,,,4/4/1962 0:00:00,"",18,415850.5,5028702,"5","p5",,,"",,,,,,,
10022325,"1500280",,,,2/2/1953 0:00:00,"",18,412365.5,5031672,"5","p5",,,"",,,,,,,
10022326,"1500281",,,,9/1/1962 0:00:00,"",18,412680.5,5031897,"5","p5",,,"",,,,,,,
10022327,"1500282",,,,8/9/1960 0:00:00,"",18,408240.5,5036418,"5","p5",,,"",,,,,,,
10022328,"1500283",,,,9/11/1965 0:00:00,"",18,408230.5,5036523,"5","p5",,,"",,,,,,,
10022329,"1500284",,,,7/20/1966 0:00:00,"",18,407980.5,5036748,"5","p5",,,"",,,,,,,
10022330,"1500285",,,,5/18/1962 0:00:00,"",18,406205.5,5038363,"5","p5",,,"",,,,,,,
10022331,"1500286",,,,10/16/1961 0:00:00,"",18,445670.7,5018832,"5","p5",,,"",,,,,,,
10022332,"1500287",,,,5/2/1962 0:00:00,"",18,445590.7,5017812,"5","p5",,,"",,,,,,,
10022333,"1500288",,,,4/26/1965 0:00:00,"",18,445540.7,5015562,"5","p5",,,"",,,,,,,
10022334,"1500289",,,,4/19/1966 0:00:00,"",18,445545.7,5015492,"5","p5",,,"",,,,,,,
10022335,"1500290",,,,11/11/1950 0:00:00,"",18,445410.7,5014857,"5","p5",,,"",,,,,,,
10022336,"1500291",,,,12/15/1955 0:00:00,"",18,445515.7,5014567,"5","p5",,,"",,,,,,,
10022337,"1500292",,,,12/15/1955 0:00:00,"",18,445495.7,5014817,"5","p5",,,"",,,,,,,
10022338,"1500293",,,,5/12/1958 0:00:00,"",18,445330.7,5014512,"5","p5",,,"",,,,,,,
10022339,"1500294",,,,7/28/1958 0:00:00,"",18,445510.7,5014722,"5","p5",,,"",,,,,,,
10022340,"1500295",,,,4/6/1959 0:00:00,"",18,445385.7,5014597,"5","p5",,,"",,,,,,,
10022341,"1500296",,,,8/5/1960 0:00:00,"",18,445535.7,5014452,"5","p5",,,"",,,,,,,
10022342,"1500297",,,,10/18/1956 0:00:00,"",18,445165.7,5014242,"5","p5",,,"",,,,,,,
10022343,"1500298",,,,11/10/1956 0:00:00,"",18,445190.7,5014302,"5","p5",,,"",,,,,,,
