"METHOD_CONSTRUCTION_ID","BORE_HOLE_ID","WELL_ID","METHOD_CONSTRUCTION_CODE","OTHER_METHOD_CONSTRUCTION"
1003149109,1002996103,"7146320","5",
1003149224,1002996105,"7146321","6","DIAMOND"
1003149321,1002996107,"7146322","2","AIR PERCUSSION"
1003149480,1002996109,"7146323","2","AIR PERCUSSION"
1003149740,1002996115,"7146326","6","DIAMOND"
1003149751,1002996117,"7146327","6","DIAMOND"
1003203836,1003011722,"7146410",,
1003204983,1003012019,"7146421","2","AIR PERCUSSION"
1003206946,1003012400,"7146472",,
1003317221,1003317218,"7146651",,"HSA"
1003317230,1003317227,"7146651",,"HSA"
1003317247,1003024088,"7146651","F",
1003180966,1003037526,"7146862","2",
1003181164,1003041775,"7146896","D",
1003181558,1003041816,"7146897","D",
1003181572,1003041818,"7146898","D",
1003181587,1003041820,"7146899","D",
1003181602,1003041822,"7146900","D",
1003181618,1003041824,"7146901","D",
1003319696,1003319693,"7146912",,"DIRECT PUSH"
1003319705,1003319702,"7146912",,"DIRECT PUSH"
1003319724,1003041970,"7146912","D",
1003319901,1003319898,"7146914",,"DIRECT PUSH"
1003319910,1003319907,"7146914",,"DIRECT PUSH"
1003319919,1003319916,"7146914",,"DIRECT PUSH"
1003319936,1003041974,"7146914","D",
1003182076,1003042026,"7146922","D",
1003182179,1003042028,"7146923","D",
1003182223,1003042046,"7146924","D",
1003182278,1003042048,"7146925","D",
1003320193,1003320190,"7146926",,"DIRECT PUSH"
1003320202,1003320199,"7146926",,"DIRECT PUSH"
1003320211,1003320208,"7146926",,"DIRECT PUSH"
1003320220,1003320217,"7146926",,"DIRECT PUSH"
1003320229,1003320226,"7146926",,"DIRECT PUSH"
1003320245,1003042050,"7146926","D",
1003320680,1003320677,"7146947",,"ROTARY"
1003320689,1003320686,"7146947",,"ROTARY"
1003320698,1003320695,"7146947",,"ROTARY"
1003320707,1003320704,"7146947",,"ROTARY"
1003320726,1003042212,"7146947","2",
1003185905,1003043969,"7146971",,
1003185917,1003043971,"7146972",,
1003185929,1003043973,"7146973",,
1003185956,1003043975,"7146974",,
1003185968,1003043977,"7146975",,
1003185980,1003043979,"7146976",,
1003185992,1003043981,"7146977",,
1003186117,1003044068,"7146981","D",
1003190852,1003044245,"7147017","2",
1003190881,1003044247,"7147018","2",
1003190939,1003044249,"7147019","2",
1003190954,1003044251,"7147020","2",
1003190969,1003044303,"7147021","2",
1003190984,1003044347,"7147022","2",
1003191000,1003044349,"7147023","2",
1003191015,1003044351,"7147024",,
1003191031,1003044353,"7147025","2",
1003191047,1003044355,"7147026","2",
1003191063,1003044357,"7147027","2",
1003191080,1003044359,"7147028","2",
1003191094,1003044361,"7147029","2",
1003191134,1003044410,"7147032","D",
1003191148,1003044412,"7147033","D",
1003191162,1003044414,"7147034","D",
1003193739,1003044704,"7147048",,
1003194572,1003045190,"7147062","2",
1003194586,1003045192,"7147063","2",
1003194600,1003045194,"7147064","D",
1003192748,1003074522,"7147330","5",
1003193460,1003074524,"7147331","5",
1003193578,1003074588,"7147332","5",
1003193814,1003074617,"7147335","5",
1003193981,1003074707,"7147338","5",
1003194391,1003074781,"7147343","5",
1003194429,1003074783,"7147344","5",
1003194463,1003074825,"7147345","5",
1003194635,1003074895,"7147348","5",
1003194927,1003074982,"7147351","5",
1003194986,1003074984,"7147352","5",
1003195034,1003074986,"7147353","5",
1003195106,1003075040,"7147354","5",
1003195293,1003075042,"7147355","5",
1003195395,1003075074,"7147356","5",
1003196062,1003075117,"7147357","5",
1003196132,1003075119,"7147358","5",
1003196207,1003075121,"7147359","5",
1003196257,1003075123,"7147360","5",
1003196292,1003075171,"7147361","5",
1003196324,1003075395,"7147362","5",
1003196399,1003075445,"7147363","5",
1003196457,1003075458,"7147364","5",
1003196576,1003075500,"7147365","5",
1003196654,1003075502,"7147366","5",
1003196733,1003075524,"7147367","5",
1003196810,1003075526,"7147368","5",
1003196843,1003075528,"7147369","5",
1003197189,1003075577,"7147373","5",
1003197227,1003075579,"7147374","5",
1003197286,1003075590,"7147375","5",
1003198158,1003075739,"7147380","5",
1003200764,1003088418,"7147457","1",
1003200907,1003088420,"7147458","4",
1003200973,1003088422,"7147459","4",
1003201197,1003088462,"7147461","1",
1003201631,1003088681,"7147466","4",
1003322470,1003322467,"7147534",,"HSA"
1003322479,1003322476,"7147534",,"HSA"
1003322498,1003089986,"7147534","7","HSA"
1003196500,1003101922,"7147768","5",
1003196710,1003101928,"7147771","2","AIR PERCUSSION"
1003106985,1003106858,"7147852","6",
1003208463,1003118739,"7147871","5",
1003208742,1003118816,"7147872","5",
1003208881,1003118962,"7147873","5",
1003208961,1003118964,"7147874","5",
1003209183,1003118966,"7147875","5",
1003170383,1003119457,"7147885","2","AIR PERCUSSION"
1003170661,1003119472,"7147886","5","CABLE TOOL"
1003125898,1003124038,"7147911","A",
1003125936,1003124040,"7147912","A",
1003180527,1003125136,"7147935","4",
1003180809,1003125483,"7147936","4",
1003180909,1003125515,"7147938","4",
1003180943,1003125530,"7147939","4",
1003210766,1003125772,"7147973",,
1003211842,1003132820,"7148016","2","AIR PERCUSSION"
1003211932,1003158294,"7148239","5",
1003219523,1003159871,"7148254","5",
1003325681,1003325678,"7148283",,"HSA"
1003325690,1003325687,"7148283",,"HSA"
1003325699,1003325696,"7148283",,"HSA"
1003325708,1003325705,"7148283",,"HSA"
1003325725,1003161283,"7148283","7",
1003220718,1003162491,"7148295","7","HSA"
1003220840,1003162493,"7148296","7","HSA"
1003325780,1003325777,"7148298",,"HSA"
1003325789,1003325786,"7148298",,"HSA"
1003325798,1003325795,"7148298",,"HSA"
1003325816,1003162508,"7148298","F",
1003225040,1003169045,"7148397","D",
1003225143,1003169047,"7148398","D",
1003225227,1003169049,"7148399","D",
1003225544,1003169051,"7148400","D",
1003225725,1003169066,"7148401","D",
1003209723,1003169892,"7148425","D",
1003210107,1003170002,"7148435","D",
1003210121,1003170004,"7148436","D",
1003230983,1003170132,"7148452","B","DIRECT PUSH"
1003232338,1003170146,"7148453","B","DIRECT PUSH"
1003232418,1003170148,"7148454","B","DIRECT PUSH"
1003232454,1003170203,"7148455","B","DIRECT PUSH"
1003186164,1003185880,"7148579",,
1003329657,1003329654,"7148911",,"HSA"
1003329666,1003329663,"7148911",,"HSA"
1003329675,1003329672,"7148911",,"HSA"
1003329684,1003329681,"7148911",,"HSA"
1003329693,1003329690,"7148911",,"HSA"
1003329702,1003329699,"7148911",,"HSA"
1003329719,1003216446,"7148911","F",
1003329724,1003329721,"7148912",,"GEOPROBE"
1003329733,1003329730,"7148912",,"GEOPROBE"
1003329749,1003216448,"7148912","B","GEOBROBE"
1003258009,1003252424,"7149185","5",
1003260884,1003260845,"7149211",,
1003260893,1003260847,"7149212",,
1003260903,1003260849,"7149213",,
1003260968,1003260851,"7149214",,
1003261009,1003260853,"7149215","5",
1003261022,1003260855,"7149216","2","AIR"
1003261098,1003260857,"7149217",,
1003261409,1003260867,"7149222","3","AIR"
1003261517,1003260873,"7149225","3","MUD/ AIR PERCUSSION"
1003261586,1003260875,"7149226","5",
1003261644,1003261610,"7149227","3","MUD/ AIR PERCUSSION"
1003261930,1003261782,"7149231","5","ROTARY MUD"
1003262009,1003261784,"7149232","2","MUD"
1003262355,1003261792,"7149236","3","AIR/ AIR PERCUSSION"
1003262390,1003261794,"7149237","5",
1003262399,1003261796,"7149238",,
1003262428,1003261798,"7149239","2","AIR/ AIR PERCUSSION"
1003262948,1003262475,"7149240",,
1003262957,1003262477,"7149241",,
1003263026,1003262479,"7149242",,
1003263058,1003262481,"7149243",,
1003263067,1003262483,"7149244",,
1003263112,1003262485,"7149245","5",
1003263317,1003262487,"7149246","2","MUD/ AIR PERCUSSION"
1003263356,1003262489,"7149247","3","AIR PERCUSSION"
1003263412,1003262493,"7149249","3","MUD/ AIR PERCUSSION"
1003263441,1003262495,"7149250","3","AIR/ AIR PERCUSSION"
1003263482,1003262497,"7149251","3","AIR/ AIR PERCUSSION"
1003263516,1003262499,"7149252","3","AIR/ AIR PERCUSSION"
1003263557,1003262501,"7149253","3","AIR/ AIR PERCUSSION"
1003263597,1003262503,"7149254","3","AIR/ AIR PERCUSSION"
1003272571,1003265248,"7149271","2","AIR PERCUSSION"
1003273467,1003265280,"7149275","3","AIR/ AIR PERCUSSION"
1003273503,1003265282,"7149276","3","AIR/ AIR PERCUSSION"
1003273606,1003265284,"7149277",,
1003283727,1003265631,"7149331","5",
1003288430,1003265633,"7149332","5",
1003288615,1003265635,"7149333","5",
1003288920,1003265687,"7149337","5",
1003288962,1003265689,"7149338","5",
1003289037,1003265691,"7149339","5",
1003294117,1003265693,"7149340",,
1003294386,1003265697,"7149342","5",
1003294428,1003265699,"7149343","5",
1003294514,1003265701,"7149344","5",
1003294623,1003265705,"7149346","5",
1003298611,1003265734,"7149347","5",
1003298652,1003265748,"7149348","5",
1003298974,1003265760,"7149354","5",
1003299059,1003265762,"7149355","5",
1003299102,1003265810,"7149356","5",
1003299184,1003265812,"7149357","5",
1003299226,1003265814,"7149358","5",
1003299385,1003265818,"7149360","5",
1003299472,1003265820,"7149361","5",
1003299550,1003265822,"7149362","5",
1003299595,1003265824,"7149363","5",
1003299706,1003265889,"7149364","5",
1003299748,1003265901,"7149365","5",
1003299809,1003265903,"7149366",,
1003299879,1003265905,"7149367","5",
1003300049,1003265958,"7149370","5",
1003300319,1003265960,"7149371","5",
1003300401,1003266006,"7149373","5",
1003303073,1003268979,"7149391","B","AIR ROTARY"
1003303147,1003268985,"7149394","B","AIR ROTARY"
1003307907,1003268987,"7149395","A",
1007041400,1007041397,"7149451",,
1007041409,1007041406,"7149451",,
1007041418,1007041415,"7149451",,
1007041427,1007041424,"7149451",,
1007041436,1007041433,"7149451",,
1007041445,1007041442,"7149451",,
1007041454,1007041451,"7149451",,
1007041463,1007041460,"7149451",,
1007041472,1007041469,"7149451",,
1007041481,1007041478,"7149451",,
1007041490,1007041487,"7149451",,
1007041499,1007041496,"7149451",,
1007041508,1007041505,"7149451",,
1007041517,1007041514,"7149451",,
1007041526,1007041523,"7149451",,
1007041535,1007041532,"7149451",,
1007041544,1007041541,"7149451",,
1007041553,1007041550,"7149451",,
1007041562,1007041559,"7149451",,
1007041571,1007041568,"7149451",,
1007041586,1003269177,"7149451","0",
1004566403,1004566400,"7149495",,"AIR PERCUSSION"
1004566412,1004566409,"7149495",,"AIR PERCUSSION"
1004566421,1004566418,"7149495",,"AIR PERCUSSION"
1004566430,1004566427,"7149495",,"AIR PERCUSSION"
1004566439,1004566436,"7149495",,"AIR PERCUSSION"
1004566448,1004566445,"7149495",,"AIR PERCUSSION"
1004566465,1003269409,"7149495","5",
1004566689,1004566686,"7149497",,"DIRECT PUSH"
1004566698,1004566695,"7149497",,"DIRECT PUSH"
1004566707,1004566704,"7149497",,"DIRECT PUSH"
1004566716,1004566713,"7149497",,"DIRECT PUSH"
1004566725,1004566722,"7149497",,"DIRECT PUSH"
1004566744,1003269413,"7149497","D",
1003313203,1003269419,"7149500","B","DIRECT PUSH"
1003313220,1003269421,"7149501","B","DIRECT PUSH"
1003313293,1003269423,"7149502","B","DIRECT PUSH"
1003313348,1003269452,"7149503","2",
1003313772,1003269494,"7149516","B","DIRECT PUSH"
1003313823,1003269496,"7149517","B","DIRECT PUSH"
1003313835,1003269498,"7149518",,
1003313850,1003269500,"7149519","2","DIRECT PUSH"
1003313936,1003269502,"7149520","2","DIRECT PUSH"
1003313964,1003269504,"7149521","2","DIRECT PUSH"
1003313992,1003269506,"7149522","2","DIRECT PUSH"
1004567380,1004567377,"7149563",,"DIRECT PUSH"
1004567389,1004567386,"7149563",,"DIRECT PUSH"
1004567398,1004567395,"7149563",,"DIRECT PUSH"
1004567407,1004567404,"7149563",,"DIRECT PUSH"
1004567421,1003269736,"7149563","D",
1003296938,1003277406,"7149662",,
1003298145,1003279864,"7149725","4",
1003298184,1003279866,"7149726","4",
1003298263,1003279872,"7149729","1","ROTARY AIR"
1003315420,1003296033,"7150117","2","AIR PERCUSSION"
1003315464,1003296075,"7150118","5",
1003315506,1003296077,"7150119","5",
1003315588,1003296081,"7150121","5",
1003316007,1003296194,"7150138","5",
1003316048,1003296196,"7150139","5",
1003316091,1003296198,"7150140","5",
1003316133,1003296200,"7150141","5",
1003316296,1003296208,"7150145","5",
1003316378,1003296238,"7150147","5",
1003316873,1003297257,"7150197","B","AUGER"
1003320401,1003306208,"7150285","2",
1003320416,1003306210,"7150286","2",
1003320484,1003306212,"7150287","2",
1003320498,1003306214,"7150288","2",
1003324681,1003307067,"7150363",,
1003324691,1003307170,"7150364",,
1003324703,1003307201,"7150365",,
1003324715,1003307203,"7150366",,
1003324728,1003307205,"7150367","B","DIRECT PUSH"
1003324741,1003307207,"7150368","B","DIRECT PUSH"
1003324755,1003307209,"7150369","2",
1003324800,1003307211,"7150370","2",
1003324814,1003307213,"7150371","2",
1003324828,1003307215,"7150372","2",
1003324880,1003307217,"7150373","5",
1003324895,1003307219,"7150374","5",
1003324910,1003307221,"7150375","5",
1003325156,1003307223,"7150376","5",
1003325550,1003308970,"7150396","7",
1003325604,1003308972,"7150397","7",
1003325652,1003308974,"7150398","7",
1003328164,1003309319,"7150458","1","AIR PERCUSSION"
1003328202,1003309321,"7150459","1",
1003328244,1003309323,"7150460","5",
1003328285,1003309325,"7150461","5",
1003328325,1003309327,"7150462","2","AIR PERCUSSION"
1003333523,1003309331,"7150464","1",
1003333561,1003309423,"7150465","1",
1003333602,1003309439,"7150466","1","AIR PERCUSSION"
1003333642,1003309441,"7150467","5",
1004565474,1004565471,"7150478",,
1004565483,1004565480,"7150478",,
1004565492,1004565489,"7150478",,
1004565501,1004565498,"7150478",,
1004565510,1004565507,"7150478",,
1004565519,1004565516,"7150478",,
1004565529,1003309890,"7150478",,
1003333749,1003309898,"7150482","6",
1003342911,1003315264,"7150544",,
1003363968,1003330458,"7150611","0",
1003490453,1003490450,"7150611",,"HSA"
1003490462,1003490459,"7150611",,"HSA"
1003490471,1003490468,"7150611",,"HSA"
1003490480,1003490477,"7150611",,"HSA"
1003490489,1003490486,"7150611",,"HSA"
1003490498,1003490495,"7150611",,"HSA"
1003490507,1003490504,"7150611",,"HSA"
1003344513,1003330462,"7150613","9",
1003344541,1003330464,"7150614","9",
1003344577,1003330466,"7150615","9",
1003344590,1003330468,"7150616","9",
1003349981,1003331122,"7150705",,
1003350058,1003331128,"7150708","9",
1003350072,1003331130,"7150709","B","DIRECT PUSH"
1003350167,1003331146,"7150717","A",
1003350579,1003331210,"7150749",,
1003350759,1003331222,"7150755","B","AIR ROTARY"
1003353557,1003331232,"7150760","B","ROTARY AIR"
1003353594,1003331234,"7150761","B","AIR ROTARY"
1003333485,1003331260,"7150774","1",
1003354096,1003331262,"7150775","1",
1003354134,1003331264,"7150776","1",
1003354143,1003331266,"7150777",,
1003354156,1003331268,"7150778",,
1003354195,1003331270,"7150779","1",
1003354207,1003331272,"7150780",,
1003355388,1003331274,"7150781",,
1003355795,1003331276,"7150782",,
1003356515,1003331914,"7150879","5",
1003356776,1003331926,"7150885","2","AIR PERCUSSION"
1003364584,1003332068,"7150956","7",
1003364627,1003332072,"7150958","7",
1003364651,1003332074,"7150959","7",
1003364674,1003332076,"7150960","5",
1003364688,1003332078,"7150961","7",
1003404279,1003332395,"7151015","4",
1003405910,1003332879,"7151046",,
1003422684,1003334776,"7151310","5",
1003422726,1003334778,"7151311","5",
1003423486,1003334796,"7151320","5",
1003423735,1003334808,"7151326","5",
1003424041,1003334818,"7151331","5",
1003425418,1003337183,"7151371",,
1003426339,1003337209,"7151384","5","CABLE TOOL"
1003426424,1003337213,"7151386","5",
1003427498,1003337251,"7151396","5",
1003428015,1003337261,"7151401","5",
1003428138,1003337263,"7151402","5",
1003428272,1003337267,"7151404","5",
1003428316,1003337269,"7151405","5",
1003428641,1003337271,"7151406","5",
1003428810,1003337277,"7151409","5",
1003428889,1003337279,"7151410","5",
1003428930,1003337281,"7151411","5",
1003429011,1003337283,"7151412","5",
1003429682,1003337295,"7151418","5",
1003429723,1003337297,"7151419","5",
1003429809,1003337301,"7151421","5",
1003429852,1003337303,"7151422","5",
1003429899,1003337305,"7151423","5",
1003430102,1003337309,"7151425","E",
1003430144,1003337311,"7151426","5",
1003430184,1003337313,"7151427","5",
1003430258,1003337317,"7151429","5",
1003430302,1003337319,"7151430","5",
1003430344,1003337321,"7151431","5",
1003430384,1003337323,"7151432","5",
1003430424,1003337325,"7151433","5",
1003430505,1003337329,"7151435",,
1003430589,1003337333,"7151437","5",
1003430671,1003337337,"7151439","5",
1003430710,1003337339,"7151440","5",
1003430749,1003337341,"7151441","5",
1003430791,1003337343,"7151442","5",
1003430920,1003337353,"7151447",,
1003430950,1003337359,"7151450",,
1003440805,1003337403,"7151472","4","AIR PERCUSSION"
1003440984,1003337405,"7151473","4","AIR PERCUSSION"
1003441039,1003337407,"7151474","2","AIR PERCUSSION"
1003441048,1003337409,"7151475",,
1003441100,1003337411,"7151476",,
1003441316,1003337413,"7151477","1","AIR PERCUSSION"
1003441342,1003337415,"7151478","5",
1003441371,1003337417,"7151479","4",
1003441449,1003337419,"7151480","4","AIR PERCUSSION"
1003442912,1003337429,"7151485","5","MUD"
1003442942,1003337431,"7151486","2","AIR PERCUSSION"
1003442973,1003337433,"7151487","2","AIR PERCUSSION"
1003443009,1003337435,"7151488","2","AIR PERCUSSION"
1003443048,1003337437,"7151489","2","AIR PERCUSSION"
1003447645,1003337439,"7151490","5","MUD"
1003447654,1003337441,"7151491",,
1003447672,1003337445,"7151493",,
1003447704,1003337447,"7151494","5","MUD"
1003447781,1003337451,"7151496","5","MUD"
1003447821,1003337453,"7151497","5","MUD"
1003447898,1003337457,"7151499","5","MUD"
1003447929,1003337459,"7151500","4","AIR PERCUSSION"
1003451578,1003337461,"7151501","4","AIR PERCUSSION"
1003451654,1003337465,"7151503","5","ROTARY MUD"
1003451704,1003337467,"7151504","3","AIR PERCUSSION"
1003451790,1003337469,"7151505","5","ROTARY MUD"
1003451820,1003337471,"7151506",,
1003451830,1003337473,"7151507",,
1003340783,1003337548,"7151538","5",
1003340798,1003337599,"7151543","9",
1003348267,1003337601,"7151544","5",
1003452883,1003337653,"7151551",,
1003452979,1003337657,"7151553","7","HSA"
1003600542,1003600539,"7151736",,"HSA"
1003600551,1003600548,"7151736",,"HSA"
1003600560,1003600557,"7151736",,"HSA"
1003600569,1003600566,"7151736",,"HSA"
1003600578,1003600575,"7151736",,"HSA"
1003600587,1003600584,"7151736",,"HSA"
1003600596,1003600593,"7151736",,"HSA"
1003600605,1003600602,"7151736",,"HSA"
1003600614,1003600611,"7151736",,"HSA"
1003600623,1003600620,"7151736",,"HSA"
1003600632,1003600629,"7151736",,"HSA"
1003600641,1003600638,"7151736",,
1003600655,1003338579,"7151736","B","HSA"
1003603234,1003603231,"7151736",,"HSA"
1003603243,1003603240,"7151736",,"HSA"
1003603252,1003603249,"7151736",,"HSA"
1003603261,1003603258,"7151736",,"HSA"
1003603270,1003603267,"7151736",,"HSA"
