"WATER_ID","WELL_ID","PIPE_ID","Layer","kind","WATER_FOUND_DEPTH","WATER_FOUND_DEPTH_UOM"
1007195254,"7306913",1007195248,2,"1",35.00,"ft"
1007204420,"7307035",1007204413,,,,"m"
1007216829,"7307155",1007216826,,,,"m"
1007216962,"7307157",1007216956,1,"8",118.86,"m"
1007217065,"7307158",1007217058,1,"8",19.81,"m"
1007217066,"7307158",1007217058,2,"8",28.64,"m"
1007217149,"7307159",1007217142,1,"8",28.95,"m"
1007217150,"7307159",1007217142,2,"8",35.65,"m"
1007217308,"7307161",1007217299,1,"8",18.28,"m"
1007217309,"7307161",1007217299,2,"8",25.90,"m"
1007217361,"7307162",1007217353,1,"8",58.51,"m"
1007217393,"7307163",1007217385,1,"8",53.33,"m"
1007217394,"7307163",1007217385,2,"8",59.73,"m"
1007217422,"7307164",1007217419,,,,"m"
1007217434,"7307165",1007217427,1,"8",34.10,"m"
1007217502,"7307167",1007217493,1,"8",41.14,"m"
1007217503,"7307167",1007217493,2,"8",50.28,"m"
1007217966,"7307172",1007217960,1,"8",43.88,"m"
1007218184,"7307177",1007218177,1,"8",33.52,"m"
1007163391,"7307236",1007163385,,,,"m"
1007220999,"7307253",1007220992,,,,"m"
1007221013,"7307254",1007221008,,,,"m"
1007221027,"7307255",1007221022,,,,"m"
1007221040,"7307256",1007221035,,,,"m"
1007221105,"7307261",1007221100,,,,"m"
1007221119,"7307262",1007221114,,,,"m"
1007221132,"7307263",1007221128,,,,"m"
1007221146,"7307264",1007221141,,,,"m"
1007221159,"7307265",1007221155,,,,"m"
1007221939,"7307301",1007221935,,,,"m"
1007221954,"7307302",1007221948,,,,"m"
1007221969,"7307303",1007221963,,,,"m"
1007221984,"7307304",1007221978,,,,"m"
1007222047,"7307305",1007222041,,,,"m"
1007222077,"7307306",1007222071,,,,"m"
1007222098,"7307307",1007222092,,,,"m"
1007222119,"7307308",1007222113,,,,"m"
1007222132,"7307309",1007222127,,,,"m"
1007222146,"7307310",1007222140,,,,"ft"
1007222162,"7307311",1007222156,,,,"ft"
1007222177,"7307312",1007222171,,,,"ft"
1007222191,"7307313",1007222186,,,,"m"
1007222205,"7307314",1007222200,,,,"m"
1007222222,"7307315",1007222217,,,,"m"
1007222236,"7307316",1007222231,,,,"m"
1007222250,"7307317",1007222245,,,,"m"
1007222264,"7307318",1007222259,,,,"m"
1007222278,"7307319",1007222273,,,,"m"
1007224393,"7307455",1007224390,,,,"m"
1007224427,"7307458",1007224424,,,,"m"
1007224495,"7307463",1007224492,,,,"ft"
1007224505,"7307464",1007224500,,,,"m"
1007225417,"7307512",1007225410,1,"8",85.00,"ft"
1007215281,"7307570",1007215278,,,,"ft"
1007222433,"7307571",1007222429,,,,"ft"
1007222444,"7307572",1007222441,1,"8",,"ft"
1007222546,"7307573",1007222542,,,,"ft"
1007193293,"7308034",1007193290,1,"8",14.00,"ft"
1007215469,"7308108",1007215466,,,,"ft"
1007232003,"7308361",1007231999,,,,"ft"
1007246838,"7308474",1007246832,,,,"ft"
1007246859,"7308475",1007246855,,,,"ft"
1007238562,"7308541",1007238556,1,"8",17.00,"m"
1007238603,"7308542",1007238597,1,"8",24.00,"m"
1007238644,"7308543",1007238638,1,"8",21.00,"m"
1007238686,"7308544",1007238679,1,"8",20.00,"m"
1007238728,"7308545",1007238721,1,"8",21.00,"m"
1007149044,"7309076",1007149037,1,"8",21.30,"m"
1007149045,"7309076",1007149037,2,"8",54.90,"m"
1007149179,"7309077",1007149172,1,"8",7.93,"m"
1007149972,"7309086",1007149969,,,,"ft"
1007149979,"7309087",1007149976,,,,"ft"
1007172560,"7309297",1007172553,1,"1",90.00,"ft"
1007172561,"7309297",1007172553,2,"1",110.00,"ft"
1007173025,"7309302",1007173017,1,"1",84.00,"ft"
1007173093,"7309303",1007173085,1,"1",105.00,"ft"
1007173094,"7309303",1007173085,2,"1",208.00,"ft"
1007173095,"7309303",1007173085,3,"1",212.00,"ft"
1007173323,"7309305",1007173320,,,,"m"
1007072381,"7309378",1007072378,1,,,"ft"
1007073686,"7309411",1007073683,1,"8",7.00,"ft"
1007073779,"7309574",1007073776,,,,"m"
1007073927,"7309581",1007073921,1,,,"m"
1007250597,"7309882",1007250594,1,"8",4.00,"ft"
1007253051,"7310006",1007253047,,,,"ft"
1007253090,"7310007",1007253085,1,"8",44.00,"ft"
1007253091,"7310007",1007253085,2,"8",73.00,"ft"
1007253092,"7310007",1007253085,3,"8",93.00,"ft"
1007253133,"7310008",1007253127,,,,"ft"
1007253188,"7310009",1007253181,1,"8",98.00,"ft"
1007253189,"7310009",1007253181,2,"8",201.00,"ft"
1007253250,"7310010",1007253243,1,"8",111.00,"ft"
1007253530,"7310016",1007253524,1,"8",63.00,"ft"
1007253531,"7310016",1007253524,2,"8",74.00,"ft"
1007253631,"7310018",1007253624,1,"8",63.00,"ft"
1007253632,"7310018",1007253624,2,"8",88.00,"ft"
1007253633,"7310018",1007253624,3,"8",114.00,"ft"
1007253694,"7310019",1007253687,1,"8",190.00,"ft"
1007253695,"7310019",1007253687,2,"8",192.00,"ft"
1007074533,"7310023",1007074527,1,"8",490.00,"ft"
1007253926,"7310025",1007253917,1,"8",108.00,"ft"
1007253927,"7310025",1007253917,2,"8",287.00,"ft"
1007253970,"7310026",1007253963,1,"8",73.00,"ft"
1007253971,"7310026",1007253963,2,"8",87.00,"ft"
1007253972,"7310026",1007253963,3,"8",91.00,"ft"
1007254354,"7310031",1007254351,,,,"ft"
1007254446,"7310033",1007254439,1,"8",92.00,"ft"
1007254483,"7310034",1007254474,1,"8",95.00,"ft"
1007254484,"7310034",1007254474,2,"8",116.00,"ft"
1007254485,"7310034",1007254474,3,"8",134.00,"ft"
1007254556,"7310037",1007254553,,,,"ft"
1007254566,"7310038",1007254563,,,,"ft"
1007254577,"7310039",1007254574,,,,"ft"
1007254591,"7310040",1007254588,,,,"ft"
1007254874,"7310048",1007254867,1,"8",118.00,"ft"
1007254875,"7310048",1007254867,2,"8",130.00,"ft"
1007254916,"7310049",1007254910,1,"8",68.00,"ft"
1007254917,"7310049",1007254910,2,"8",83.00,"ft"
1007254918,"7310049",1007254910,3,"8",93.00,"ft"
1007255042,"7310051",1007255035,1,"8",98.00,"ft"
1007255043,"7310051",1007255035,2,"8",138.00,"ft"
1007255044,"7310051",1007255035,3,"8",156.00,"ft"
1007255088,"7310052",1007255082,1,"8",61.00,"ft"
1007255089,"7310052",1007255082,2,"8",191.00,"ft"
1007255132,"7310053",1007255124,1,"8",227.00,"ft"
1007255133,"7310053",1007255124,2,"8",279.00,"ft"
1007255218,"7310055",1007255212,1,"8",111.00,"ft"
1007255219,"7310055",1007255212,2,"8",174.00,"ft"
1007255261,"7310056",1007255255,1,"8",154.00,"ft"
1007255303,"7310057",1007255297,1,"8",134.00,"ft"
1007255344,"7310058",1007255337,1,"8",173.00,"ft"
1007255386,"7310059",1007255379,1,"8",174.00,"ft"
1007255429,"7310060",1007255422,1,"8",197.00,"ft"
1007255430,"7310060",1007255422,2,"8",251.00,"ft"
1007256208,"7310071",1007256202,1,"8",164.00,"ft"
1007256209,"7310071",1007256202,2,"8",174.00,"ft"
1007256294,"7310073",1007256287,1,"8",208.00,"ft"
1007256335,"7310074",1007256329,1,"8",233.00,"ft"
1007257531,"7310111",1007257526,,,,"ft"
1007257540,"7310112",1007257535,,,,"ft"
1007257549,"7310113",1007257544,,,,"ft"
1007257558,"7310114",1007257553,,,,"ft"
1007257567,"7310115",1007257562,,,,"ft"
1007257576,"7310116",1007257571,,,,"ft"
1007257583,"7310117",1007257580,,,,"ft"
1007257593,"7310118",1007257590,,,,"ft"
1007936653,"7310678",1007931624,1,"8",21.00,"m"
1007936654,"7310678",1007931624,2,"8",52.00,"m"
1007936655,"7310679",1007931625,1,"8",18.00,"m"
1007936765,"7310947",1007931694,1,"8",185.00,"ft"
1007936766,"7310948",1007931695,1,"8",38.00,"ft"
1007936767,"7310948",1007931695,2,"8",75.00,"ft"
1007273246,"7311372",1007273242,,,,"m"
1007274626,"7311402",1007274623,1,,4.50,"ft"
1007278099,"7311540",1007278096,,,,"ft"
1007278690,"7311564",1007278687,,,,"ft"
1007278701,"7311565",1007278696,1,"8",4.57,"m"
1007279169,"7311595",1007279163,,,,"ft"
1007361468,"7311665",1007361465,1,"8",8.00,"ft"
1007361479,"7311666",1007361476,1,"8",4.50,"m"
1007361525,"7311667",1007361519,1,"8",12.00,"ft"
1007361535,"7311668",1007361532,1,"8",16.00,"ft"
1007361587,"7311679",1007361584,,,,"m"
1007361595,"7311680",1007361591,,,,"m"
1007361633,"7311685",1007361629,1,"8",8.00,"ft"
1007364898,"7311822",1007364895,1,"1",85.00,"ft"
1007364899,"7311822",1007364895,2,"1",135.00,"ft"
1007366683,"7311866",1007366680,,,,"ft"
1007175357,"7312149",1007175354,,,,"m"
1007175406,"7312150",1007175403,,,,"m"
1007184330,"7312242",1007184323,1,"8",37.00,"m"
1007184914,"7312245",1007184911,,,,"ft"
1007195044,"7312443",1007195041,,,,"ft"
1007207943,"7312601",1007207939,,,,"ft"
1007209830,"7312631",1007209827,,,,"m"
1007209838,"7312632",1007209835,,,,"m"
1007209846,"7312633",1007209843,1,"8",8.00,"ft"
1007211541,"7312690",1007211538,1,"8",22.00,"ft"
1007211551,"7312691",1007211547,,,,"ft"
1007211572,"7312692",1007211569,,,,"ft"
1007211806,"7312713",1007211803,,,,"ft"
1007188895,"7312760",1007188892,,,,"ft"
1007188930,"7312761",1007188927,,,,"ft"
1007188994,"7312762",1007188991,,,,"ft"
1007280227,"7312926",1007280220,1,"8",14.00,"ft"
1007281951,"7312967",1007281942,1,"8",24.10,"ft"
1007282060,"7312969",1007282054,1,"8",18.05,"m"
1007367531,"7312981",1007367526,,,,"m"
1007367545,"7312982",1007367540,,,,"m"
1007367558,"7312983",1007367554,,,,"m"
1007367572,"7312984",1007367567,,,,"m"
1007367684,"7312991",1007367679,,,,"m"
1007367703,"7312992",1007367696,,,,"m"
1007367717,"7312993",1007367712,,,,"m"
1007367757,"7312995",1007367752,,,,"m"
1007367780,"7312996",1007367775,,,,"ft"
1007367822,"7312999",1007367814,,,,"ft"
1007367849,"7313000",1007367843,,,,"ft"
1007368139,"7313015",1007368133,,,,"ft"
1007368181,"7313016",1007368175,,,,"ft"
1007368210,"7313017",1007368204,,,,"ft"
1007368228,"7313018",1007368222,,,,"ft"
1007368252,"7313019",1007368246,,,,"ft"
1007369180,"7313046",1007369176,,,,"ft"
1007275216,"7313065",1007275213,,,,"m"
1007275293,"7313066",1007275290,,,,"m"
1007275302,"7313067",1007275299,,,,"m"
1007275309,"7313068",1007275306,1,,,"m"
1007372399,"7313088",1007372395,,,,"m"
1007372413,"7313089",1007372408,,,,"m"
1007372427,"7313090",1007372422,,,,"m"
1007372441,"7313091",1007372436,,,,"m"
1007372455,"7313092",1007372450,,,,"m"
1007372505,"7313096",1007372500,,,,"m"
1007372519,"7313097",1007372514,,,,"m"
1007372533,"7313098",1007372528,,,,"m"
1007372547,"7313099",1007372542,,,,"m"
1007275363,"7313123",1007275360,,,,"m"
1007275370,"7313124",1007275367,,,,"m"
1007275377,"7313125",1007275374,,,,"m"
1007275397,"7313126",1007275394,,,,"m"
1007275404,"7313127",1007275401,,,,"m"
1007275411,"7313128",1007275408,,,,"m"
1007275461,"7313129",1007275457,,,,"m"
1007275468,"7313130",1007275465,,,,"m"
1007275475,"7313131",1007275472,,,,"m"
1007275482,"7313132",1007275479,,,,"m"
1007373117,"7313136",1007373113,,,,"ft"
1007373319,"7313148",1007373315,,,,"m"
1007373333,"7313149",1007373328,,,,"ft"
1007373347,"7313150",1007373342,,,,"ft"
1007275749,"7313162",1007275746,,,,"m"
1007275759,"7313163",1007275756,,,,"m"
1007275769,"7313164",1007275766,,,,"m"
1007374910,"7313217",1007374905,,,,"ft"
1007374924,"7313218",1007374919,,,,"ft"
1007376342,"7313334",1007376336,,,,"ft"
1007380082,"7313473",1007380079,,,,"ft"
1007380090,"7313474",1007380087,,,,"ft"
1007381981,"7313582",1007381978,,,,"ft"
1007381997,"7313584",1007381994,,,,"ft"
1007383571,"7313681",1007383568,,,,"ft"
1007383593,"7313682",1007383590,,,,"ft"
1007383704,"7313685",1007383698,1,"8",47.00,"ft"
1007383705,"7313685",1007383698,2,"8",69.00,"ft"
1007383706,"7313685",1007383698,3,"8",75.00,"ft"
1007383770,"7313686",1007383764,1,"8",127.00,"ft"
1007383816,"7313687",1007383810,1,"8",138.00,"ft"
1007383817,"7313687",1007383810,2,"8",185.00,"ft"
1007383944,"7313689",1007383941,,,,"ft"
1007383969,"7313690",1007383963,1,"8",100.00,"ft"
1007383970,"7313690",1007383963,2,"8",117.00,"ft"
1007384027,"7313692",1007384024,1,"8",194.00,"ft"
1007384044,"7313694",1007384041,1,"8",175.00,"ft"
1007384051,"7313695",1007384048,1,"8",200.00,"ft"
1007384161,"7313700",1007384158,1,"8",180.00,"ft"
1007384174,"7313701",1007384165,1,"8",200.00,"ft"
1007384214,"7313702",1007384208,1,"8",220.00,"ft"
1007384215,"7313702",1007384208,2,"8",340.00,"ft"
1007384216,"7313702",1007384208,3,"8",409.00,"ft"
1007384253,"7313703",1007384246,1,"8",86.00,"ft"
1007384254,"7313703",1007384246,2,"8",121.00,"ft"
1007384255,"7313703",1007384246,3,"8",134.00,"ft"
1007384295,"7313704",1007384289,1,"8",49.00,"ft"
1007384296,"7313704",1007384289,2,"8",72.00,"ft"
1007384297,"7313704",1007384289,3,"8",96.00,"ft"
1007384338,"7313705",1007384331,1,"8",87.00,"ft"
1007384339,"7313705",1007384331,2,"8",156.00,"ft"
1007384379,"7313706",1007384372,1,"8",69.00,"ft"
1007384380,"7313706",1007384372,2,"8",76.00,"ft"
1007384432,"7313708",1007384425,1,"8",180.00,"ft"
1007384524,"7313711",1007384516,1,"8",163.00,"ft"
1007384565,"7313712",1007384558,1,"8",102.00,"ft"
1007384566,"7313712",1007384558,2,"8",148.00,"ft"
1007384567,"7313712",1007384558,3,"8",154.00,"ft"
1007384649,"7313714",1007384642,1,"8",242.00,"ft"
1007384650,"7313714",1007384642,2,"8",288.00,"ft"
1007384687,"7313715",1007384684,1,"8",160.00,"ft"
1007460276,"7313715",1007384684,2,"8",194.00,"ft"
1007384980,"7313726",1007384973,1,"8",167.00,"ft"
1007384981,"7313726",1007384973,2,"8",194.00,"ft"
1007385218,"7313731",1007385211,1,"8",146.00,"ft"
1007385219,"7313731",1007385211,2,"8",154.00,"ft"
1007385259,"7313732",1007385253,1,"8",145.00,"ft"
1007385260,"7313732",1007385253,2,"8",193.00,"ft"
1007385357,"7313734",1007385354,,,,"ft"
1007385366,"7313735",1007385363,1,"8",147.00,"ft"
1007460688,"7313735",1007385363,2,"8",154.00,"ft"
1007385373,"7313736",1007385370,1,"8",72.00,"ft"
1007460722,"7313736",1007385370,2,"8",138.00,"ft"
1007460723,"7313736",1007385370,3,"8",165.00,"ft"
1007385468,"7313742",1007385462,1,"8",54.00,"ft"
1007385469,"7313742",1007385462,2,"8",59.00,"ft"
1007385470,"7313742",1007385462,3,"8",76.00,"ft"
1007385633,"7313748",1007385627,1,"8",268.00,"ft"
1007388162,"7313870",1007388154,1,"8",52.00,"m"
1007188955,"7313923",1007188949,1,"1",53.03,"m"
1007189795,"7313928",1007189789,1,"1",15.15,"m"
1007189946,"7313929",1007189939,1,"1",13.03,"m"
1007190070,"7313930",1007190064,1,"1",55.15,"m"
1007190181,"7313931",1007190175,1,"1",3.03,"m"
1007403224,"7314128",1007403217,1,"8",61.50,"ft"
1007403225,"7314128",1007403217,2,"8",74.50,"ft"
1007403416,"7314134",1007403412,1,"8",121.00,"ft"
1007403417,"7314134",1007403412,2,"8",127.00,"ft"
1007406302,"7314269",1007406296,1,"8",17.00,"ft"
1007406319,"7314270",1007406315,1,"8",15.00,"ft"
1007406595,"7314290",1007406590,1,"8",,"m"
1007406604,"7314292",1007406601,,,,"m"
1007406638,"7314297",1007406634,,,,"m"
1007406660,"7314298",1007406656,,,,"m"
1007406704,"7314301",1007406701,1,"8",,"m"
1007406711,"7314302",1007406708,,,,"m"
1007406718,"7314303",1007406715,1,"8",10.40,"m"
1007389280,"7314382",1007389277,1,"1",,"ft"
1007389582,"7314396",1007389579,,,,"m"
1007389591,"7314397",1007389588,,,,"m"
1007389600,"7314398",1007389597,,,,"m"
1007389609,"7314399",1007389606,,,,"m"
1007389618,"7314400",1007389615,,,,"m"
1007389742,"7314403",1007389736,1,"8",,"m"
1007389743,"7314403",1007389736,2,"8",,"m"
1007373793,"7314528",1007373789,1,"1",18.00,"ft"
1007392327,"7314553",1007392324,,,,"m"
1007392337,"7314554",1007392334,,,,"m"
1007392347,"7314555",1007392344,,,,"m"
1007392357,"7314556",1007392354,,,,"m"
1007393843,"7314622",1007393840,,,,"m"
1007393896,"7314627",1007393892,1,"8",3.50,"ft"
1007393904,"7314628",1007393901,1,"8",0.30,"m"
1007393913,"7314629",1007393910,1,"8",0.42,"m"
1007936877,"7315102",1007931784,1,"8",4.95,"m"
1007409032,"7315103",1007409026,1,"8",19.45,"m"
1007936878,"7315107",1007931785,1,"8",9.75,"m"
1007410003,"7315150",1007410000,,,,"ft"
1007410019,"7315151",1007410016,,,,"m"
1007410609,"7315191",1007410604,1,"8",,"m"
1007410620,"7315192",1007410617,1,"8",0.46,"m"
1007410635,"7315193",1007410632,1,,0.12,"m"
1007410647,"7315194",1007410644,1,"8",0.33,"m"
1007411897,"7315254",1007411894,,,,"ft"
1007411915,"7315256",1007411912,,,,"ft"
1007411928,"7315257",1007411924,1,"8",268.00,"ft"
1007412061,"7315271",1007412058,,,,"m"
1007412155,"7315278",1007412152,1,"8",11.35,"ft"
1007412172,"7315280",1007412169,,,,"ft"
1007412271,"7315283",1007412265,1,"8",72.00,"ft"
1007412272,"7315283",1007412265,2,"8",104.00,"ft"
1007412273,"7315283",1007412265,3,"8",173.00,"ft"
1007412318,"7315284",1007412312,1,"8",68.00,"ft"
1007412319,"7315284",1007412312,2,"8",78.00,"ft"
1007412320,"7315284",1007412312,3,"8",,"ft"
1007936913,"7315287",1007931812,1,"8",182.16,"ft"
1007936914,"7315287",1007931812,2,"8",194.33,"ft"
1007412399,"7315288",1007412393,1,"8",131.00,"ft"
1007412400,"7315288",1007412393,2,"8",153.00,"ft"
1007412490,"7315290",1007412483,1,"8",97.00,"ft"
1007412491,"7315290",1007412483,2,"8",114.00,"ft"
1007936915,"7315292",1007931813,1,"8",72.00,"ft"
1007936916,"7315292",1007931813,2,"8",154.00,"ft"
1007412581,"7315293",1007412573,1,"8",119.00,"ft"
1007412582,"7315293",1007412573,2,"8",174.00,"ft"
1007412670,"7315295",1007412662,1,"8",118.00,"ft"
1007412671,"7315295",1007412662,2,"8",145.00,"ft"
1007412714,"7315296",1007412707,1,"8",120.00,"ft"
1007412715,"7315296",1007412707,2,"8",127.00,"ft"
1007412716,"7315296",1007412707,3,"8",131.00,"ft"
1007412797,"7315300",1007412794,,,,"ft"
1007412818,"7315301",1007412810,1,"8",390.00,"ft"
1007936917,"7315302",1007931814,1,"8",380.00,"ft"
1007936918,"7315303",1007931815,1,"8",,
1007936919,"7315303",1007931815,2,"8",,
1007936920,"7315303",1007931815,3,"8",,
1007936921,"7315304",1007931816,1,"8",54.00,"ft"
1007936922,"7315304",1007931816,2,"8",77.00,"ft"
1007412879,"7315305",1007412872,1,"8",86.00,"ft"
1007936923,"7315308",1007931817,1,"8",190.00,"ft"
1007936924,"7315308",1007931817,2,"8",252.00,"ft"
1007936928,"7315314",1007931819,1,"8",,
1007936929,"7315314",1007931819,2,"8",,
1007936930,"7315315",1007931820,1,"8",188.00,"ft"
1007413237,"7315316",1007413231,1,"8",16.00,"ft"
1007413238,"7315316",1007413231,2,"8",130.00,"ft"
1007413278,"7315317",1007413271,1,"8",74.00,"ft"
1007936931,"7315318",1007931821,1,"8",194.00,"ft"
1007413325,"7315319",1007413319,1,"8",109.00,"ft"
1007413410,"7315321",1007413403,1,"8",102.00,"ft"
1007413411,"7315321",1007413403,2,"8",175.00,"ft"
1007413452,"7315322",1007413445,1,"8",155.00,"ft"
1007413453,"7315322",1007413445,2,"8",175.00,"ft"
1007413454,"7315322",1007413445,3,"8",194.00,"ft"
1007936932,"7315323",1007931822,1,"8",160.00,"ft"
1007936933,"7315323",1007931822,2,"8",200.00,"ft"
1007936934,"7315324",1007931823,1,"8",,
1007936935,"7315324",1007931823,2,"8",92.00,"ft"
1007979809,"7315325",1007975025,1,"7",50.00,"ft"
1007979810,"7315325",1007975025,2,"8",153.00,"ft"
1007979811,"7315325",1007975025,3,"8",201.00,"ft"
1007936936,"7315327",1007931824,1,"8",193.00,"ft"
1007936937,"7315328",1007931825,1,"8",,
1007936938,"7315328",1007931825,2,"8",,
1007936939,"7315328",1007931825,3,"8",,
1007936940,"7315329",1007931826,1,"8",77.00,"ft"
1007936941,"7315329",1007931826,2,"8",108.00,"ft"
1007936942,"7315329",1007931826,3,"8",152.00,"ft"
1007481069,"7315680",1007481062,1,"8",75.00,"inch"
1007481070,"7315680",1007481062,2,"8",30.00,"inch"
1007481071,"7315680",1007481062,3,"8",59.00,"inch"
1007481329,"7315681",1007481321,1,"8",115.00,"ft"
1007481330,"7315681",1007481321,2,"8",35.00,"ft"
1007498537,"7315892",1007498534,,,,"ft"
1007498548,"7315893",1007498545,,,,"ft"
1007498619,"7315894",1007498616,,,,"ft"
1007502280,"7315969",1007502277,1,"8",,"ft"
1007418444,"7316538",1007418436,1,"4",108.00,"ft"
1007425641,"7316747",1007425636,1,"8",103.00,"ft"
1007952992,"7316748",1007948503,1,"8",110.00,"ft"
1007425685,"7316749",1007425680,1,"8",166.00,"ft"
1007426844,"7316806",1007426841,,,,"ft"
1007426853,"7316807",1007426850,,,,"ft"
1007426862,"7316808",1007426859,,,,"ft"
1007426871,"7316809",1007426868,,,,"ft"
1007429120,"7316844",1007429113,1,"8",28.00,"ft"
1007429121,"7316844",1007429113,2,"8",35.00,"ft"
1007429122,"7316844",1007429113,3,"8",53.00,"ft"
1007429123,"7316844",1007429113,4,,,"ft"
1007429168,"7316846",1007429165,,,,"ft"
1007429177,"7316847",1007429174,,,,"ft"
1007429186,"7316848",1007429183,,,,"ft"
1007436325,"7317116",1007436321,1,"8",0.96,"m"
1007436342,"7317117",1007436337,1,"8",3.72,"m"
1007436361,"7317118",1007436354,,,,"m"
1007440795,"7317328",1007440792,,,,"m"
1007440805,"7317329",1007440802,,,,"m"
1007440897,"7317350",1007440894,,,,"ft"
1007440908,"7317351",1007440902,,,,"ft"
1007440923,"7317352",1007440917,,,,"ft"
1007440937,"7317353",1007440932,,,,"m"
1007953050,"7317356",1007948553,1,,,
1007441070,"7317364",1007441065,,,,"ft"
1007441442,"7317380",1007441436,,,,"ft"
1007441457,"7317381",1007441451,,,,"ft"
1007441511,"7317385",1007441508,,,,"m"
1007441523,"7317386",1007441520,,,,"m"
1007441535,"7317387",1007441532,,,,"m"
1007441562,"7317389",1007441557,,,,"m"
1007441576,"7317390",1007441571,,,,"ft"
1007441594,"7317391",1007441588,,,,"m"
1007441609,"7317392",1007441603,,,,"m"
1007441622,"7317393",1007441618,,,,"m"
1007441635,"7317394",1007441631,,,,"m"
1007441649,"7317395",1007441644,,,,"m"
1007441670,"7317397",1007441666,,,,"m"
1007441683,"7317398",1007441679,,,,"ft"
1007441695,"7317399",1007441692,,,,"m"
1007441709,"7317400",1007441704,,,,"m"
1007441722,"7317401",1007441718,,,,"m"
1007441733,"7317402",1007441729,,,,"m"
1007441747,"7317403",1007441742,,,,"m"
1007441760,"7317404",1007441756,,,,"m"
1007442048,"7317405",1007442044,,,,"m"
1007442066,"7317406",1007442062,,,,"m"
1007442079,"7317407",1007442075,,,,"m"
1007442092,"7317408",1007442088,,,,"m"
1007442959,"7317426",1007442952,,,,"ft"
1007443551,"7317450",1007443548,,,,"m"
